# n=270
z c strct
-5.769019e-01 3.344140e-02 aus1
-5.735780e-01 3.344140e-02 aus1
-5.702541e-01 3.344140e-02 aus1
-5.669301e-01 3.344140e-02 aus1
-5.636062e-01 3.344140e-02 aus1
-5.602823e-01 3.344140e-02 aus1
-5.569584e-01 3.344140e-02 aus1
-5.536344e-01 3.344140e-02 aus1
-5.503105e-01 3.344140e-02 aus1
-5.469866e-01 3.344140e-02 aus1
-5.436627e-01 3.344140e-02 aus1
-5.403388e-01 3.344140e-02 aus1
-5.370148e-01 3.344140e-02 aus1
-5.336909e-01 3.344140e-02 aus1
-5.303670e-01 3.344140e-02 aus1
-5.270431e-01 3.344140e-02 aus1
-5.237191e-01 3.344140e-02 aus1
-5.203952e-01 3.344140e-02 aus1
-5.170713e-01 3.344140e-02 aus1
-5.137474e-01 3.344140e-02 aus1
-5.104234e-01 3.344140e-02 aus1
-5.070995e-01 3.344140e-02 aus1
-5.037756e-01 3.344140e-02 aus1
-5.004517e-01 3.344140e-02 aus1
-4.971277e-01 3.344140e-02 aus1
-4.938038e-01 3.344140e-02 aus1
-4.904799e-01 3.344140e-02 aus1
-4.871560e-01 3.344140e-02 aus1
-4.838320e-01 3.344140e-02 aus1
-4.805081e-01 3.344140e-02 aus1
-4.771842e-01 3.344140e-02 aus1
-4.738603e-01 3.344140e-02 aus1
-4.705364e-01 3.344140e-02 aus1
-4.672124e-01 3.344140e-02 aus1
-4.638885e-01 3.344140e-02 aus1
-4.605646e-01 3.344140e-02 aus1
-4.572407e-01 3.344140e-02 aus1
-4.539167e-01 3.344140e-02 aus1
-4.505928e-01 3.344140e-02 aus1
-4.472689e-01 3.344140e-02 aus1
-4.439450e-01 3.344140e-02 aus1
-4.406210e-01 3.344140e-02 aus1
-4.372971e-01 3.344140e-02 aus1
-4.339732e-01 3.344140e-02 aus1
-4.306493e-01 3.344140e-02 aus1
-4.273253e-01 3.344140e-02 aus1
-4.240014e-01 3.344140e-02 aus1
-4.206775e-01 3.344140e-02 aus1
-4.173536e-01 3.344140e-02 aus1
-4.140297e-01 3.344140e-02 aus1
-4.107057e-01 3.344140e-02 aus1
-4.073818e-01 3.344140e-02 aus1
-4.040579e-01 3.344140e-02 aus1
-4.007340e-01 3.344140e-02 aus1
-3.974100e-01 3.344140e-02 aus1
-3.940861e-01 3.344140e-02 aus1
