# n=60
# ti=5 tf=1000 tstep=5 ntime=200
z c strct
-4.040816e-02 3.463218e-02 aust
-2.693878e-02 3.435532e-02 aust
-1.346939e-02 3.419572e-02 aust
0.000000e+00 3.414252e-02 aust
-1.160000e+00 6.642299e-05 mart
-1.104444e+00 6.642131e-05 mart
-1.048889e+00 6.641628e-05 mart
-9.933333e-01 6.640790e-05 mart
-9.377778e-01 6.639616e-05 mart
-8.822222e-01 6.638108e-05 mart
-8.266667e-01 6.636266e-05 mart
-7.711111e-01 6.634089e-05 mart
-7.155556e-01 6.631579e-05 mart
-6.600000e-01 6.628736e-05 mart
-6.600000e-01 7.584745e-02 aust
-6.465306e-01 7.583433e-02 aust
-6.330612e-01 7.578768e-02 aust
-6.195918e-01 7.570739e-02 aust
-6.061224e-01 7.559325e-02 aust
-5.926531e-01 7.544493e-02 aust
-5.791837e-01 7.526203e-02 aust
-5.657143e-01 7.504402e-02 aust
-5.522449e-01 7.479028e-02 aust
-5.387755e-01 7.450008e-02 aust
-5.253061e-01 7.417257e-02 aust
-5.118367e-01 7.380678e-02 aust
-4.983673e-01 7.340162e-02 aust
-4.848980e-01 7.295588e-02 aust
-4.714286e-01 7.246820e-02 aust
-4.579592e-01 7.193711e-02 aust
-4.444898e-01 7.136097e-02 aust
-4.310204e-01 7.073802e-02 aust
-4.175510e-01 7.006632e-02 aust
-4.040816e-01 6.934381e-02 aust
