t fer1.cavg aus1.cavg fer2.cavg aus2.cavg
8.975000e-01 1.959808e-05 3.885719e-02 1.961475e-05 3.885272e-02
8.980000e-01 1.959942e-05 3.885734e-02 1.961609e-05 3.885287e-02
8.985000e-01 1.960076e-05 3.885748e-02 1.961744e-05 3.885301e-02
8.990000e-01 1.960210e-05 3.885763e-02 1.961878e-05 3.885316e-02
8.995000e-01 1.960344e-05 3.885777e-02 1.962012e-05 3.885331e-02
9.000000e-01 1.960477e-05 3.885792e-02 1.962146e-05 3.885346e-02
9.005000e-01 1.960611e-05 3.885806e-02 1.962280e-05 3.885360e-02
9.010000e-01 1.960745e-05 3.885821e-02 1.962414e-05 3.885375e-02
9.015000e-01 1.960878e-05 3.885835e-02 1.962549e-05 3.885390e-02
9.020000e-01 1.961012e-05 3.885850e-02 1.962683e-05 3.885405e-02
9.025000e-01 1.961145e-05 3.885864e-02 1.962816e-05 3.885419e-02
9.030000e-01 1.961278e-05 3.885879e-02 1.962950e-05 3.885434e-02
9.035000e-01 1.961412e-05 3.885893e-02 1.963084e-05 3.885449e-02
9.040000e-01 1.961545e-05 3.885908e-02 1.963218e-05 3.885464e-02
9.045000e-01 1.961678e-05 3.885922e-02 1.963352e-05 3.885478e-02
9.050000e-01 1.961812e-05 3.885937e-02 1.963485e-05 3.885493e-02
9.055000e-01 1.961945e-05 3.885951e-02 1.963619e-05 3.885508e-02
9.060000e-01 1.962078e-05 3.885966e-02 1.963753e-05 3.885523e-02
9.065000e-01 1.962211e-05 3.885980e-02 1.963886e-05 3.885537e-02
9.070000e-01 1.962344e-05 3.885995e-02 1.964020e-05 3.885552e-02
9.075000e-01 1.962477e-05 3.886009e-02 1.964153e-05 3.885567e-02
9.080000e-01 1.962610e-05 3.886024e-02 1.964287e-05 3.885581e-02
9.085000e-01 1.962743e-05 3.886038e-02 1.964420e-05 3.885596e-02
9.090000e-01 1.962876e-05 3.886053e-02 1.964553e-05 3.885611e-02
9.095000e-01 1.963009e-05 3.886067e-02 1.964687e-05 3.885626e-02
9.100000e-01 1.963141e-05 3.886082e-02 1.964820e-05 3.885640e-02
9.105000e-01 1.963274e-05 3.886096e-02 1.964953e-05 3.885655e-02
9.110000e-01 1.963407e-05 3.886111e-02 1.965086e-05 3.885670e-02
9.115000e-01 1.963539e-05 3.886125e-02 1.965219e-05 3.885685e-02
9.120000e-01 1.963672e-05 3.886140e-02 1.965352e-05 3.885699e-02
9.125000e-01 1.963804e-05 3.886154e-02 1.965485e-05 3.885714e-02
9.130000e-01 1.963937e-05 3.886169e-02 1.965618e-05 3.885729e-02
9.135000e-01 1.964069e-05 3.886183e-02 1.965751e-05 3.885744e-02
9.140000e-01 1.964202e-05 3.886198e-02 1.965884e-05 3.885758e-02
9.145000e-01 1.964334e-05 3.886212e-02 1.966017e-05 3.885773e-02
9.150000e-01 1.964466e-05 3.886227e-02 1.966150e-05 3.885788e-02
9.155000e-01 1.964599e-05 3.886241e-02 1.966282e-05 3.885802e-02
9.160000e-01 1.964731e-05 3.886256e-02 1.966415e-05 3.885817e-02
9.165000e-01 1.964863e-05 3.886270e-02 1.966548e-05 3.885832e-02
9.170000e-01 1.964995e-05 3.886285e-02 1.966680e-05 3.885847e-02
