t mart.ci0 mart.cin aust.ci0 aust.cin
1.230062e+01 1.174734e-04 1.161129e-04 9.550137e-02 3.344140e-02
1.235062e+01 1.172884e-04 1.159360e-04 9.544623e-02 3.344140e-02
1.240062e+01 1.171045e-04 1.157602e-04 9.539135e-02 3.344140e-02
1.245062e+01 1.169217e-04 1.155855e-04 9.533670e-02 3.344140e-02
1.250063e+01 1.167400e-04 1.154117e-04 9.528230e-02 3.344140e-02
1.255063e+01 1.165594e-04 1.152390e-04 9.522813e-02 3.344140e-02
1.260063e+01 1.163798e-04 1.150673e-04 9.517420e-02 3.344140e-02
1.265063e+01 1.162014e-04 1.148966e-04 9.512051e-02 3.344140e-02
1.270064e+01 1.160240e-04 1.147269e-04 9.506705e-02 3.344140e-02
1.275064e+01 1.158476e-04 1.145582e-04 9.501382e-02 3.344140e-02
1.280064e+01 1.156723e-04 1.143904e-04 9.496082e-02 3.344140e-02
1.285064e+01 1.154980e-04 1.142237e-04 9.490805e-02 3.344140e-02
1.290065e+01 1.153247e-04 1.140578e-04 9.485550e-02 3.344140e-02
1.295065e+01 1.151524e-04 1.138929e-04 9.480318e-02 3.344140e-02
1.300065e+01 1.149812e-04 1.137290e-04 9.475108e-02 3.344140e-02
1.305065e+01 1.148109e-04 1.135657e-04 9.469921e-02 3.344140e-02
1.310066e+01 1.146416e-04 1.134031e-04 9.464756e-02 3.344140e-02
1.315066e+01 1.144732e-04 1.132414e-04 9.459613e-02 3.344140e-02
1.320066e+01 1.143057e-04 1.130806e-04 9.454491e-02 3.344140e-02
1.325066e+01 1.141391e-04 1.129207e-04 9.449390e-02 3.344140e-02
1.330067e+01 1.139735e-04 1.127617e-04 9.444311e-02 3.344140e-02
1.335067e+01 1.138087e-04 1.126036e-04 9.439252e-02 3.344140e-02
1.340067e+01 1.136449e-04 1.124463e-04 9.434214e-02 3.344140e-02
1.345067e+01 1.134819e-04 1.122899e-04 9.429197e-02 3.344140e-02
1.350068e+01 1.133199e-04 1.121344e-04 9.424201e-02 3.344140e-02
1.355068e+01 1.131587e-04 1.119797e-04 9.419225e-02 3.344140e-02
1.360068e+01 1.129984e-04 1.118259e-04 9.414269e-02 3.344140e-02
1.365068e+01 1.128390e-04 1.116728e-04 9.409333e-02 3.344140e-02
1.370069e+01 1.126804e-04 1.115207e-04 9.404417e-02 3.344140e-02
1.375069e+01 1.125227e-04 1.113693e-04 9.399521e-02 3.344140e-02
1.380069e+01 1.123659e-04 1.112187e-04 9.394644e-02 3.344140e-02
1.385069e+01 1.122099e-04 1.110690e-04 9.389787e-02 3.344140e-02
1.390070e+01 1.120548e-04 1.109200e-04 9.384949e-02 3.344140e-02
1.395070e+01 1.119005e-04 1.107718e-04 9.380131e-02 3.344140e-02
1.400070e+01 1.117471e-04 1.106244e-04 9.375331e-02 3.344140e-02
1.405070e+01 1.115944e-04 1.104777e-04 9.370551e-02 3.344140e-02
1.410071e+01 1.114426e-04 1.103316e-04 9.365790e-02 3.344140e-02
1.415071e+01 1.112915e-04 1.101862e-04 9.361047e-02 3.344140e-02
1.420071e+01 1.111413e-04 1.100416e-04 9.356323e-02 3.344140e-02
1.425071e+01 1.109918e-04 1.098978e-04 9.351617e-02 3.344140e-02
1.430072e+01 1.108430e-04 1.097546e-04 9.346929e-02 3.344140e-02
1.435072e+01 1.106951e-04 1.096123e-04 9.342259e-02 3.344140e-02
1.440072e+01 1.105479e-04 1.094706e-04 9.337608e-02 3.344140e-02
1.445072e+01 1.104014e-04 1.093297e-04 9.332974e-02 3.344140e-02
1.450073e+01 1.102557e-04 1.091895e-04 9.328357e-02 3.344140e-02
1.455073e+01 1.101108e-04 1.090500e-04 9.323759e-02 3.344140e-02
1.460073e+01 1.099665e-04 1.089112e-04 9.319177e-02 3.344140e-02
1.465073e+01 1.098231e-04 1.087731e-04 9.314614e-02 3.344140e-02
1.470074e+01 1.096803e-04 1.086358e-04 9.310067e-02 3.344140e-02
1.475074e+01 1.095383e-04 1.084991e-04 9.305537e-02 3.344140e-02
1.480074e+01 1.093970e-04 1.083630e-04 9.301024e-02 3.344140e-02
1.485074e+01 1.092565e-04 1.082277e-04 9.296529e-02 3.344140e-02
1.490075e+01 1.091166e-04 1.080930e-04 9.292049e-02 3.344140e-02
1.495075e+01 1.089775e-04 1.079590e-04 9.287587e-02 3.344140e-02
1.500075e+01 1.088390e-04 1.078257e-04 9.283141e-02 3.344140e-02
1.505075e+01 1.087012e-04 1.076930e-04 9.278711e-02 3.344140e-02
1.510076e+01 1.085642e-04 1.075610e-04 9.274298e-02 3.344140e-02
1.515076e+01 1.084278e-04 1.074293e-04 9.269901e-02 3.344140e-02
1.520076e+01 1.082920e-04 1.072982e-04 9.265521e-02 3.344140e-02
1.525076e+01 1.081569e-04 1.071676e-04 9.261157e-02 3.344140e-02
1.530077e+01 1.080224e-04 1.070377e-04 9.256808e-02 3.344140e-02
1.535077e+01 1.078886e-04 1.069085e-04 9.252475e-02 3.344140e-02
1.540077e+01 1.077554e-04 1.067798e-04 9.248158e-02 3.344140e-02
1.545077e+01 1.076227e-04 1.066518e-04 9.243856e-02 3.344140e-02
1.550078e+01 1.074908e-04 1.065243e-04 9.239569e-02 3.344140e-02
1.555078e+01 1.073594e-04 1.063975e-04 9.235298e-02 3.344140e-02
1.560078e+01 1.072286e-04 1.062713e-04 9.231042e-02 3.344140e-02
1.565078e+01 1.070985e-04 1.061457e-04 9.226801e-02 3.344140e-02
1.570079e+01 1.069690e-04 1.060206e-04 9.222575e-02 3.344140e-02
1.575079e+01 1.068401e-04 1.058962e-04 9.218364e-02 3.344140e-02
1.580079e+01 1.067117e-04 1.057723e-04 9.214167e-02 3.344140e-02
1.585079e+01 1.065840e-04 1.056490e-04 9.209986e-02 3.344140e-02
1.590080e+01 1.064569e-04 1.055263e-04 9.205819e-02 3.344140e-02
1.595080e+01 1.063304e-04 1.054042e-04 9.201666e-02 3.344140e-02
1.600080e+01 1.062045e-04 1.052826e-04 9.197528e-02 3.344140e-02
